,Tarih,Şimdi_x,Açılış_x,Yüksek_x,Düşük_x,Hac._x,Fark %_x
620,23.06.2022,"2.543,21","2.576,07","2.588,68","2.533,86","2,62B","-1,21%"
621,24.06.2022,"2.554,08","2.554,76","2.570,63","2.525,17","2,51B","0,43%"
622,27.06.2022,"2.529,26","2.539,24","2.548,73","2.483,01","2,18B","-0,97%"
623,28.06.2022,"2.490,24","2.545,35","2.561,14","2.471,54","2,78B","-1,54%"
624,29.06.2022,"2.401,96","2.492,58","2.494,28","2.401,96","2,70B","-3,55%"
625,30.06.2022,"2.405,36","2.400,80","2.427,63","2.367,78","2,94B","0,14%"
626,01.07.2022,"2.443,77","2.408,64","2.452,82","2.399,54","2,05B","1,60%"
627,04.07.2022,"2.405,98","2.458,73","2.475,47","2.405,62","2,18B","-1,55%"
628,05.07.2022,"2.371,25","2.417,84","2.426,48","2.359,09","2,53B","-1,44%"
629,06.07.2022,"2.408,15","2.389,11","2.411,10","2.370,13","2,26B","1,56%"
630,07.07.2022,"2.425,56","2.412,35","2.428,62","2.403,51","1,83B","0,72%"
631,08.07.2022,"2.434,02","2.425,47","2.439,83","2.422,79","609,36M","0,35%"
632,13.07.2022,"2.408,08","2.435,49","2.440,98","2.387,89","1,92B","-1,07%"
633,14.07.2022,"2.382,44","2.407,33","2.421,18","2.375,00","2,25B","-1,06%"
634,18.07.2022,"2.451,27","2.401,91","2.451,27","2.401,91","2,15B","2,89%"
635,19.07.2022,"2.501,96","2.449,40","2.501,96","2.448,03","3,00B","2,07%"
636,20.07.2022,"2.525,20","2.514,16","2.527,46","2.499,12","2,65B","0,93%"
637,21.07.2022,"2.511,37","2.528,51","2.535,93","2.505,16","2,87B","-0,55%"
638,22.07.2022,"2.516,56","2.524,49","2.542,65","2.497,82","2,91B","0,21%"
639,25.07.2022,"2.548,49","2.520,84","2.553,13","2.520,84","2,93B","1,27%"
640,26.07.2022,"2.537,12","2.558,23","2.565,61","2.535,32","3,52B","-0,45%"
641,27.07.2022,"2.544,12","2.550,85","2.553,77","2.531,66","2,74B","0,28%"
642,28.07.2022,"2.543,33","2.567,20","2.574,38","2.537,20","3,16B","-0,03%"
643,29.07.2022,"2.592,38","2.547,95","2.593,57","2.538,51","2,73B","1,93%"
644,01.08.2022,"2.656,32","2.600,28","2.656,76","2.600,28","3,03B","2,47%"
645,02.08.2022,"2.647,59","2.662,00","2.681,43","2.639,05","3,54B","-0,33%"
646,03.08.2022,"2.684,46","2.664,83","2.684,46","2.664,83","3,47B","1,39%"
647,04.08.2022,"2.723,67","2.701,07","2.733,50","2.701,07","3,98B","1,46%"
648,05.08.2022,"2.750,49","2.729,93","2.762,95","2.707,18","5,42B","0,98%"
649,08.08.2022,"2.795,06","2.759,43","2.802,83","2.759,43","4,66B","1,62%"
650,09.08.2022,"2.785,16","2.795,36","2.807,21","2.762,28","4,15B","-0,35%"
651,10.08.2022,"2.829,58","2.779,66","2.829,62","2.764,41","4,69B","1,59%"
652,11.08.2022,"2.868,44","2.846,83","2.877,60","2.834,61","4,84B","1,37%"
653,12.08.2022,"2.864,25","2.871,82","2.896,67","2.840,99","4,55B","-0,15%"
654,15.08.2022,"2.857,18","2.875,37","2.885,34","2.844,60","3,58B","-0,25%"
655,16.08.2022,"2.913,30","2.862,20","2.913,30","2.773,06","5,57B","1,96%"
656,17.08.2022,"2.980,00","2.928,71","2.983,22","2.919,77","6,20B","2,29%"
657,18.08.2022,"3.020,01","2.979,10","3.033,81","2.924,83","6,98B","1,34%"
658,19.08.2022,"3.020,20","3.025,23","3.051,83","2.999,46","5,09B","0,01%"
659,22.08.2022,"3.062,49","3.017,82","3.083,34","3.010,69","5,53B","1,40%"
660,23.08.2022,"3.121,52","3.070,20","3.131,56","3.070,20","5,85B","1,93%"
661,24.08.2022,"3.060,30","3.133,19","3.148,82","3.056,76","5,58B","-1,96%"
662,25.08.2022,"3.136,77","3.076,10","3.145,92","3.074,81","6,17B","2,50%"
663,26.08.2022,"3.146,10","3.149,43","3.188,07","3.104,90","7,92B","0,30%"
664,29.08.2022,"3.164,96","3.145,17","3.174,02","3.110,60","5,18B","0,60%"
665,31.08.2022,"3.171,21","3.178,28","3.198,99","3.160,04","5,65B","0,20%"
666,01.09.2022,"3.142,74","3.168,41","3.182,95","3.125,47","6,46B","-0,90%"
667,02.09.2022,"3.222,74","3.166,49","3.228,88","3.159,81","6,33B","2,55%"
668,05.09.2022,"3.358,37","3.247,88","3.367,31","3.247,88","7,20B","4,21%"
669,06.09.2022,"3.391,38","3.381,68","3.448,93","3.298,62","9,06B","0,98%"
670,07.09.2022,"3.402,81","3.401,76","3.424,37","3.338,13","7,01B","0,34%"
671,08.09.2022,"3.437,41","3.428,31","3.505,65","3.420,01","7,52B","1,02%"
672,09.09.2022,"3.521,38","3.465,10","3.545,86","3.452,23","6,47B","2,44%"
673,12.09.2022,"3.649,21","3.557,67","3.650,07","3.543,92","7,36B","3,63%"
674,13.09.2022,"3.426,88","3.684,23","3.715,28","3.426,88","8,39B","-6,09%"
675,14.09.2022,"3.446,96","3.419,07","3.446,96","3.277,43","4,60B","0,59%"
676,15.09.2022,"3.363,12","3.456,44","3.494,38","3.355,15","5,31B","-2,43%"
677,16.09.2022,"3.377,33","3.349,58","3.398,62","3.317,53","5,52B","0,42%"
678,19.09.2022,"3.199,54","3.382,95","3.393,66","3.199,54","4,21B","-5,26%"
679,20.09.2022,"3.277,50","3.221,08","3.280,42","3.149,68","5,63B","2,44%"
680,21.09.2022,"3.245,76","3.269,45","3.295,74","3.225,03","4,48B","-0,97%"
681,22.09.2022,"3.295,27","3.247,30","3.320,01","3.236,99","4,66B","1,53%"
682,23.09.2022,"3.281,61","3.303,54","3.330,37","3.275,57","3,47B","-0,41%"
683,26.09.2022,"3.260,15","3.282,61","3.309,95","3.222,21","4,07B","-0,65%"
684,27.09.2022,"3.265,64","3.270,53","3.319,14","3.256,46","6,15B","0,17%"
685,28.09.2022,"3.198,16","3.257,96","3.283,94","3.198,16","3,76B","-2,07%"
686,29.09.2022,"3.146,89","3.218,87","3.240,78","3.048,67","4,52B","-1,60%"
687,30.09.2022,"3.179,99","3.151,32","3.180,11","3.129,74","3,50B","1,05%"
688,03.10.2022,"3.392,13","3.195,81","3.392,13","3.195,81","4,43B","6,67%"
689,04.10.2022,"3.458,03","3.435,55","3.480,91","3.400,39","5,26B","1,94%"
690,05.10.2022,"3.484,42","3.486,70","3.508,46","3.425,38","4,63B","0,76%"
691,06.10.2022,"3.553,85","3.519,85","3.565,47","3.507,75","4,33B","1,99%"
692,07.10.2022,"3.567,60","3.563,85","3.589,24","3.546,07","3,74B","0,39%"
693,10.10.2022,"3.582,03","3.574,09","3.601,87","3.564,80","3,45B","0,40%"
694,11.10.2022,"3.571,55","3.590,26","3.605,95","3.563,20","3,95B","-0,29%"
695,12.10.2022,"3.517,75","3.576,84","3.591,37","3.510,86","3,56B","-1,51%"
696,13.10.2022,"3.553,43","3.529,78","3.577,79","3.521,60","3,37B","1,01%"
697,14.10.2022,"3.626,96","3.584,94","3.640,55","3.584,94","3,48B","2,07%"
698,17.10.2022,"3.847,62","3.641,40","3.854,13","3.641,40","5,87B","6,08%"
699,18.10.2022,"3.841,56","3.877,90","3.927,17","3.805,45","6,35B","-0,16%"
700,19.10.2022,"3.880,34","3.851,41","3.916,91","3.844,48","6,03B","1,01%"
701,20.10.2022,"3.900,85","3.889,76","3.942,54","3.877,84","6,56B","0,53%"
702,21.10.2022,"3.934,63","3.905,29","3.952,22","3.888,38","4,59B","0,87%"
703,24.10.2022,"3.977,51","3.946,13","4.008,80","3.939,73","4,16B","1,09%"
704,25.10.2022,"3.975,01","3.983,35","4.011,08","3.928,17","5,49B","-0,06%"
705,26.10.2022,"3.976,36","3.989,65","4.015,62","3.958,79","4,12B","0,03%"
706,27.10.2022,"3.934,52","3.978,01","3.990,14","3.906,26","4,15B","-1,05%"
707,28.10.2022,"3.878,98","3.929,46","3.929,76","3.877,55","1,62B","-1,41%"
708,31.10.2022,"3.978,96","3.884,64","3.982,25","3.880,87","3,73B","2,58%"
709,01.11.2022,"4.054,67","3.987,44","4.100,23","3.987,44","4,48B","1,90%"
710,02.11.2022,"4.071,87","4.059,18","4.098,56","4.040,11","4,35B","0,42%"
711,03.11.2022,"4.105,46","4.078,24","4.116,49","4.055,89","3,88B","0,82%"
712,04.11.2022,"4.216,98","4.131,13","4.233,58","4.131,13","4,86B","2,72%"
713,07.11.2022,"4.331,66","4.230,14","4.338,88","4.230,14","6,21B","2,72%"
714,08.11.2022,"4.360,28","4.336,41","4.412,18","4.297,49","6,70B","0,66%"
715,09.11.2022,"4.360,96","4.369,65","4.426,62","4.332,95","5,65B","0,02%"
716,10.11.2022,"4.467,10","4.367,76","4.498,30","4.364,24","5,62B","2,43%"
717,11.11.2022,"4.455,53","4.541,44","4.552,44","4.428,35","5,43B","-0,26%"
718,14.11.2022,"4.570,20","4.451,86","4.571,16","4.449,80","5,48B","2,57%"
719,15.11.2022,"4.657,00","4.632,16","4.686,57","4.534,68","7,23B","1,90%"
720,16.11.2022,"4.668,52","4.702,30","4.784,01","4.650,52","7,85B","0,25%"
721,17.11.2022,"4.507,24","4.686,54","4.686,54","4.446,58","5,82B","-3,45%"
722,18.11.2022,"4.526,73","4.465,59","4.555,58","4.456,57","4,80B","0,43%"
723,21.11.2022,"4.570,32","4.503,10","4.570,32","4.463,53","5,16B","0,96%"
724,22.11.2022,"4.780,74","4.566,81","4.780,74","4.566,81","6,38B","4,60%"
725,23.11.2022,"4.854,16","4.803,88","4.864,81","4.727,83","6,51B","1,54%"
726,24.11.2022,"4.858,21","4.880,46","4.939,73","4.794,21","7,26B","0,08%"
727,25.11.2022,"4.874,34","4.857,09","4.891,36","4.807,59","5,82B","0,33%"
728,28.11.2022,"4.923,23","4.906,40","4.970,36","4.854,27","6,20B","1,00%"
729,29.11.2022,"4.962,48","4.942,83","4.988,20","4.817,31","5,43B","0,80%"
730,30.11.2022,"4.977,64","4.925,54","4.988,68","4.922,88","5,48B","0,31%"
731,01.12.2022,"5.046,19","5.046,30","5.091,68","5.001,72","5,54B","1,38%"
732,02.12.2022,"4.962,97","5.054,48","5.054,48","4.912,84","4,83B","-1,65%"
733,05.12.2022,"4.957,77","4.993,74","5.010,57","4.883,73","5,49B","-0,10%"
734,06.12.2022,"5.000,14","4.946,62","5.032,57","4.910,25","5,37B","0,85%"
735,07.12.2022,"4.827,04","5.001,97","5.014,57","4.773,38","5,45B","-3,46%"
736,08.12.2022,"4.855,92","4.823,33","4.859,27","4.711,43","4,74B","0,60%"
737,09.12.2022,"5.005,30","4.875,22","5.015,23","4.871,28","4,46B","3,08%"
738,12.12.2022,"5.193,30","5.057,53","5.222,55","5.057,53","6,91B","3,76%"
739,13.12.2022,"5.256,19","5.212,58","5.299,33","5.179,82","6,52B","1,21%"
740,14.12.2022,"5.066,50","5.274,94","5.302,14","5.041,71","8,36B","-3,61%"
741,15.12.2022,"5.188,82","5.174,41","5.247,84","5.050,36","6,52B","2,41%"
742,16.12.2022,"5.214,29","5.211,76","5.258,97","5.154,58","6,29B","0,49%"
743,19.12.2022,"5.391,91","5.270,61","5.403,98","5.267,74","7,20B","3,41%"
744,20.12.2022,"5.419,02","5.408,80","5.445,92","5.344,29","6,99B","0,50%"
745,21.12.2022,"5.429,13","5.449,30","5.491,10","5.412,74","5,94B","0,19%"
746,22.12.2022,"5.447,23","5.462,18","5.515,67","5.398,43","4,76B","0,33%"
747,23.12.2022,"5.454,79","5.415,43","5.457,23","5.370,80","4,07B","0,14%"
748,26.12.2022,"5.504,09","5.516,87","5.549,43","5.480,45","3,82B","0,90%"
749,27.12.2022,"5.434,51","5.512,91","5.513,56","5.428,49","4,02B","-1,26%"
750,28.12.2022,"5.345,61","5.443,83","5.450,33","5.258,48","4,13B","-1,64%"
751,29.12.2022,"5.476,92","5.347,71","5.476,92","5.331,77","3,54B","2,46%"
752,30.12.2022,"5.509,16","5.510,78","5.562,98","5.489,20","4,32B","0,59%"
753,02.01.2023,"5.661,10","5.568,43","5.661,49","5.568,43","4,83B","2,76%"
754,03.01.2023,"5.626,57","5.697,61","5.704,83","5.610,43","5,46B","-0,61%"
755,04.01.2023,"5.523,49","5.646,62","5.651,74","5.478,79","4,99B","-1,83%"
756,05.01.2023,"5.116,41","5.555,99","5.566,98","5.116,41","4,51B","-7,37%"
757,06.01.2023,"5.341,96","5.120,96","5.420,38","4.961,31","5,33B","4,41%"
758,09.01.2023,"5.170,97","5.401,57","5.416,73","5.123,66","4,32B","-3,20%"
759,10.01.2023,"4.987,99","5.168,59","5.187,43","4.947,37","3,96B","-3,54%"
760,11.01.2023,"4.728,88","5.005,61","5.091,32","4.728,88","3,95B","-5,19%"
761,12.01.2023,"4.970,71","4.849,57","4.977,33","4.601,25","5,01B","5,11%"
762,13.01.2023,"4.984,86","4.952,37","5.073,28","4.925,56","3,86B","0,28%"
763,16.01.2023,"5.207,67","5.013,16","5.207,67","4.981,39","4,09B","4,47%"
764,17.01.2023,"5.315,03","5.223,45","5.338,93","5.194,37","5,13B","2,06%"
765,18.01.2023,"5.384,17","5.337,16","5.424,23","5.310,73","4,79B","1,30%"
766,19.01.2023,"5.422,37","5.371,28","5.452,80","5.348,68","3,95B","0,71%"
767,20.01.2023,"5.490,34","5.444,03","5.507,71","5.426,58","4,79B","1,25%"
768,23.01.2023,"5.404,43","5.514,00","5.568,97","5.351,61","4,64B","-1,56%"
769,24.01.2023,"5.366,52","5.396,99","5.438,71","5.244,17","4,07B","-0,70%"
770,25.01.2023,"5.297,77","5.403,74","5.419,30","5.103,30","3,92B","-1,28%"
771,26.01.2023,"5.231,02","5.291,91","5.315,90","5.200,51","3,38B","-1,26%"
772,27.01.2023,"5.191,83","5.198,30","5.229,00","5.020,54","3,59B","-0,75%"
773,30.01.2023,"5.096,29","5.201,07","5.232,63","5.096,29","3,00B","-1,84%"
774,31.01.2023,"4.976,55","5.076,89","5.111,74","4.955,48","3,70B","-2,35%"
775,01.02.2023,"4.713,39","4.998,82","5.014,88","4.713,39","3,20B","-5,29%"
776,02.02.2023,"4.752,24","4.720,15","4.870,66","4.479,69","5,01B","0,82%"
777,03.02.2023,"4.997,63","4.754,57","4.997,63","4.727,23","4,14B","5,16%"
778,06.02.2023,"4.930,18","4.879,46","4.991,68","4.748,25","818,42M","-1,35%"
779,07.02.2023,"4.505,34","4.903,85","4.903,85","4.484,66","2,25B","-8,62%"
780,08.02.2023,"4.505,34","4.186,01","4.505,34","4.186,01",,"0,00%"
781,15.02.2023,"4.950,47","4.769,15","4.951,04","4.769,15","1,37B","9,88%"
782,16.02.2023,"5.008,58","5.311,35","5.320,40","4.943,47","3,22B","1,17%"
783,17.02.2023,"5.026,83","4.937,65","5.081,81","4.897,37","2,36B","0,36%"
784,20.02.2023,"5.148,93","5.051,64","5.173,44","5.014,44","2,80B","2,43%"
785,21.02.2023,"5.149,39","5.150,24","5.264,83","5.136,41","3,37B","0,01%"
786,22.02.2023,"5.071,41","5.163,29","5.174,91","5.047,46","3,00B","-1,51%"
787,23.02.2023,"5.086,20","5.057,43","5.117,76","5.044,19","3,09B","0,29%"
788,24.02.2023,"5.058,75","5.088,48","5.114,49","5.054,18","3,67B","-0,54%"
789,27.02.2023,"5.197,44","5.076,41","5.204,09","4.980,06","3,78B","2,74%"
790,28.02.2023,"5.237,33","5.229,30","5.265,69","5.180,25","3,65B","0,77%"
791,01.03.2023,"5.322,65","5.258,74","5.350,71","5.253,89","3,39B","1,63%"
792,02.03.2023,"5.261,41","5.319,22","5.352,08","5.256,81","3,64B","-1,15%"
793,03.03.2023,"5.212,38","5.244,71","5.298,39","5.054,44","3,75B","-0,93%"
794,06.03.2023,"5.392,31","5.244,17","5.428,34","5.221,93","4,32B","3,45%"
795,07.03.2023,"5.381,90","5.438,61","5.497,81","5.377,36","4,19B","-0,19%"
796,08.03.2023,"5.438,38","5.378,88","5.442,24","5.341,18","4,28B","1,05%"
797,09.03.2023,"5.446,22","5.457,89","5.503,09","5.431,57","4,64B","0,14%"
798,10.03.2023,"5.384,56","5.396,68","5.453,85","5.375,90","3,77B","-1,13%"
799,13.03.2023,"5.323,19","5.414,87","5.429,33","5.283,02","3,35B","-1,14%"
800,14.03.2023,"5.207,32","5.331,39","5.347,89","5.207,32","3,22B","-2,18%"
801,15.03.2023,"5.121,57","5.224,40","5.239,45","5.065,31","3,41B","-1,65%"
802,16.03.2023,"5.229,58","5.155,49","5.230,70","5.129,83","2,41B","2,11%"
803,17.03.2023,"5.136,44","5.277,70","5.291,94","5.136,44","2,93B","-1,78%"
804,20.03.2023,"4.975,47","5.119,58","5.137,07","4.971,10","2,83B","-3,13%"
805,21.03.2023,"4.906,63","4.986,26","5.019,89","4.890,44","2,72B","-1,38%"
806,22.03.2023,"5.001,06","4.931,72","5.001,06","4.890,90","2,31B","1,92%"
807,23.03.2023,"5.061,99","4.997,21","5.061,99","4.983,70","2,35B","1,22%"
808,24.03.2023,"5.031,98","5.078,56","5.117,37","5.000,23","2,10B","-0,59%"
809,27.03.2023,"4.997,80","5.064,79","5.074,03","4.997,80","1,99B","-0,68%"
810,28.03.2023,"4.811,45","5.003,68","5.004,99","4.811,45","2,30B","-3,73%"
811,29.03.2023,"4.943,18","4.803,11","4.945,96","4.752,91","2,40B","2,74%"
812,30.03.2023,"4.896,07","4.926,41","5.000,21","4.880,77","2,60B","-0,95%"
813,31.03.2023,"4.812,93","4.876,23","4.881,75","4.790,68","2,58B","-1,70%"
814,03.04.2023,"4.839,46","4.806,40","4.851,69","4.680,46","2,50B","0,55%"
815,04.04.2023,"4.984,11","4.842,42","4.988,55","4.830,55","2,27B","2,99%"
816,05.04.2023,"4.919,87","4.997,01","5.028,81","4.919,87","2,21B","-1,29%"
817,06.04.2023,"4.912,81","4.920,26","4.970,32","4.890,55","1,67B","-0,14%"
818,07.04.2023,"4.924,64","4.921,33","4.955,45","4.899,46","1,78B","0,24%"
819,10.04.2023,"5.092,31","4.956,02","5.102,42","4.956,02","2,46B","3,40%"
820,11.04.2023,"5.124,25","5.110,78","5.143,53","5.082,05","3,05B","0,63%"
821,12.04.2023,"5.146,11","5.128,03","5.198,39","5.121,09","2,90B","0,43%"
822,13.04.2023,"5.135,55","5.164,86","5.195,50","5.131,93","2,60B","-0,21%"
823,14.04.2023,"5.092,88","5.143,38","5.176,58","5.092,88","2,07B","-0,83%"
824,17.04.2023,"5.059,35","5.112,01","5.138,08","5.057,48","1,91B","-0,66%"
825,18.04.2023,"5.018,70","5.076,16","5.105,06","5.011,89","1,92B","-0,80%"
826,19.04.2023,"5.061,22","5.026,36","5.093,06","4.975,48","2,12B","0,85%"
827,20.04.2023,"5.012,34","5.037,42","5.037,46","4.997,53","1,05B","-0,97%"
828,24.04.2023,"5.022,79","5.022,51","5.076,41","5.010,25","1,68B","0,21%"
829,25.04.2023,"4.891,01","5.034,07","5.042,08","4.881,03","2,03B","-2,62%"
830,26.04.2023,"4.783,50","4.885,94","4.901,39","4.749,11","1,92B","-2,20%"
831,27.04.2023,"4.789,63","4.777,51","4.831,42","4.750,50","1,90B","0,13%"
832,28.04.2023,"4.617,93","4.799,51","4.808,50","4.578,14","1,77B","-3,58%"
833,02.05.2023,"4.506,24","4.628,36","4.660,31","4.499,01","1,76B","-2,42%"
834,03.05.2023,"4.485,97","4.517,38","4.534,53","4.311,41","2,06B","-0,45%"
835,04.05.2023,"4.484,35","4.470,23","4.577,73","4.447,53","1,73B","-0,04%"
836,05.05.2023,"4.400,76","4.481,40","4.496,09","4.378,29","1,42B","-1,86%"
837,08.05.2023,"4.561,94","4.433,26","4.577,73","4.374,14","2,27B","3,66%"
838,09.05.2023,"4.536,20","4.547,21","4.622,07","4.513,31","2,91B","-0,56%"
839,10.05.2023,"4.494,48","4.544,48","4.554,94","4.485,83","2,31B","-0,92%"
840,11.05.2023,"4.848,01","4.492,19","4.871,83","4.492,19","4,35B","7,87%"
841,12.05.2023,"4.795,61","4.897,32","4.982,86","4.758,14","3,66B","-1,08%"
842,15.05.2023,"4.501,21","4.489,58","4.700,01","4.475,45","2,38B","-6,14%"
843,16.05.2023,"4.589,71","4.405,99","4.589,71","4.405,99","4,03B","1,97%"
844,17.05.2023,"4.661,68","4.605,61","4.680,86","4.599,79","2,91B","1,57%"
845,18.05.2023,"4.501,73","4.681,71","4.699,95","4.489,06","2,64B","-3,43%"
846,22.05.2023,"4.466,19","4.532,60","4.556,78","4.415,66","2,32B","-0,79%"
847,23.05.2023,"4.470,97","4.467,34","4.499,32","4.436,49","1,93B","0,11%"
848,24.05.2023,"4.424,92","4.476,91","4.524,13","4.416,18","1,93B","-1,03%"
849,25.05.2023,"4.427,99","4.440,36","4.471,46","4.404,09","1,81B","0,07%"
850,26.05.2023,"4.580,67","4.442,24","4.605,29","4.436,91","2,58B","3,45%"
851,29.05.2023,"4.768,56","4.696,17","4.799,98","4.622,26","3,19B","4,10%"
852,30.05.2023,"4.951,35","4.840,44","4.972,76","4.830,78","4,37B","3,83%"
853,31.05.2023,"4.886,91","4.956,26","4.982,45","4.867,95","3,95B","-1,30%"
854,01.06.2023,"4.959,80","4.928,63","5.007,07","4.928,63","2,60B","1,49%"
855,02.06.2023,"5.114,97","5.102,56","5.146,70","5.051,35","3,86B","3,13%"
856,05.06.2023,"5.372,66","5.233,23","5.374,58","5.204,48","3,99B","5,04%"
857,06.06.2023,"5.388,80","5.372,37","5.439,89","5.314,51","3,47B","0,30%"
858,07.06.2023,"5.561,18","5.515,87","5.608,84","5.515,87","5,14B","3,20%"
859,08.06.2023,"5.554,00","5.549,81","5.593,59","5.458,76","3,58B","-0,13%"
860,09.06.2023,"5.626,49","5.603,48","5.639,23","5.535,01","3,37B","1,31%"
861,12.06.2023,"5.588,98","5.673,76","5.730,19","5.588,98","3,34B","-0,67%"
862,13.06.2023,"5.429,05","5.568,10","5.595,19","5.392,80","3,28B","-2,86%"
863,14.06.2023,"5.360,77","5.437,14","5.490,89","5.322,01","3,56B","-1,26%"
864,15.06.2023,"5.495,48","5.397,75","5.495,48","5.378,25","2,79B","2,51%"
865,16.06.2023,"5.475,48","5.518,51","5.566,11","5.467,01","2,96B","-0,36%"
866,19.06.2023,"5.269,31","5.485,47","5.485,47","5.269,08","2,64B","-3,77%"
867,20.06.2023,"5.251,61","5.265,04","5.315,50","5.200,33","2,77B","-0,34%"
868,21.06.2023,"5.186,83","5.280,54","5.329,36","5.169,60","2,28B","-1,23%"
869,22.06.2023,"5.428,26","5.200,23","5.434,61","5.152,81","3,80B","4,65%"
870,23.06.2023,"5.582,75","5.509,76","5.593,99","5.478,93","3,40B","2,85%"
871,26.06.2023,"5.732,86","5.644,33","5.749,66","5.632,06","2,82B","2,69%"
872,27.06.2023,"5.759,11","5.725,06","5.766,58","5.692,86","1,23B","0,46%"
873,03.07.2023,"6.015,29","5.867,23","6.018,29","5.867,23","3,73B","4,45%"
874,04.07.2023,"6.003,90","6.049,69","6.076,72","5.980,08","4,77B","-0,19%"
875,05.07.2023,"6.106,76","6.026,12","6.121,60","5.889,87","4,05B","1,71%"
876,06.07.2023,"6.141,14","6.135,31","6.207,85","6.124,23","4,11B","0,56%"
877,07.07.2023,"6.187,09","6.139,81","6.223,26","6.117,06","3,66B","0,75%"
878,10.07.2023,"6.270,41","6.264,34","6.290,34","6.228,19","4,12B","1,35%"
879,11.07.2023,"6.362,93","6.371,22","6.386,84","6.234,51","5,50B","1,48%"
880,12.07.2023,"6.342,05","6.360,70","6.410,61","6.287,37","5,76B","-0,33%"
881,13.07.2023,"6.368,35","6.354,92","6.436,83","6.315,43","5,23B","0,41%"
882,14.07.2023,"6.437,74","6.415,52","6.446,01","6.353,91","3,42B","1,09%"
883,17.07.2023,"6.600,46","6.501,80","6.603,98","6.476,61","4,37B","2,53%"
884,18.07.2023,"6.365,00","6.636,70","6.662,17","6.362,68","5,16B","-3,57%"
885,19.07.2023,"6.571,28","6.370,27","6.572,33","6.299,57","4,21B","3,24%"
886,20.07.2023,"6.682,11","6.633,44","6.700,36","6.518,85","5,59B","1,69%"
887,21.07.2023,"6.687,78","6.688,10","6.724,42","6.617,69","4,73B","0,08%"
888,24.07.2023,"6.695,14","6.730,03","6.807,95","6.626,30","5,18B","0,11%"
889,25.07.2023,"6.605,04","6.721,45","6.724,52","6.538,29","4,85B","-1,35%"
890,26.07.2023,"6.743,86","6.606,21","6.744,37","6.583,47","4,65B","2,10%"
891,27.07.2023,"6.856,11","6.799,44","6.856,11","6.766,32","5,26B","1,66%"
892,28.07.2023,"7.067,28","6.925,41","7.096,99","6.912,00","6,45B","3,08%"
893,31.07.2023,"7.216,96","7.143,14","7.256,61","7.117,09","6,52B","2,12%"
894,01.08.2023,"7.168,51","7.209,59","7.296,57","7.113,31","5,81B","-0,67%"
895,02.08.2023,"7.258,54","7.180,08","7.336,11","7.174,64","5,35B","1,26%"
896,03.08.2023,"7.221,51","7.296,00","7.365,61","7.200,81","5,12B","-0,51%"
897,04.08.2023,"7.400,57","7.256,57","7.427,10","7.205,35","4,30B","2,48%"
898,07.08.2023,"7.470,10","7.434,53","7.493,87","7.399,02","3,82B","0,94%"
899,08.08.2023,"7.412,20","7.495,65","7.504,38","7.359,49","4,51B","-0,78%"
900,09.08.2023,"7.600,65","7.423,11","7.644,59","7.367,03","5,89B","2,54%"
901,10.08.2023,"7.441,50","7.652,36","7.766,12","7.398,48","7,27B","-2,09%"
902,11.08.2023,"7.714,38","7.453,42","7.720,97","7.397,63","5,21B","3,67%"
903,14.08.2023,"7.737,38","7.795,01","7.868,74","7.681,27","5,48B","0,30%"
904,15.08.2023,"7.690,75","7.763,70","7.794,94","7.550,30","4,98B","-0,60%"
905,16.08.2023,"7.662,26","7.685,25","7.734,41","7.588,91","5,20B","-0,37%"
906,17.08.2023,"7.764,47","7.675,06","7.798,61","7.633,13","4,73B","1,33%"
907,18.08.2023,"7.513,29","7.803,71","7.815,83","7.424,04","4,98B","-3,23%"
908,21.08.2023,"7.796,65","7.446,35","7.820,08","7.411,52","5,51B","3,77%"
909,22.08.2023,"7.771,30","7.856,15","7.902,95","7.691,26","5,03B","-0,33%"
910,23.08.2023,"7.602,24","7.820,40","7.831,97","7.602,24","5,85B","-2,18%"
911,24.08.2023,"7.491,94","7.648,30","7.872,81","7.476,31","8,17B","-1,45%"
912,25.08.2023,"7.716,67","7.545,17","7.747,64","7.407,94","4,83B","3,00%"
913,28.08.2023,"7.941,73","7.837,07","8.008,78","7.837,07","5,49B","2,92%"
914,29.08.2023,"7.907,13","7.963,44","8.013,52","7.865,58","4,69B","-0,44%"
915,31.08.2023,"7.917,93","7.964,48","8.005,82","7.880,56","4,42B","0,14%"
916,01.09.2023,"8.056,12","7.966,65","8.060,92","7.930,09","4,23B","1,75%"
917,04.09.2023,"8.141,33","8.141,33","8.238,89","8.126,01","5,21B","1,06%"
918,05.09.2023,"8.236,14","8.161,14","8.236,14","8.090,21","5,55B","1,16%"
919,06.09.2023,"8.181,67","8.291,55","8.298,54","8.127,88","5,98B","-0,66%"
920,07.09.2023,"8.337,67","8.218,47","8.358,03","8.218,47","5,10B","1,91%"
921,08.09.2023,"8.325,30","8.371,33","8.398,44","8.295,67","4,86B","-0,15%"
922,11.09.2023,"8.146,49","8.385,55","8.403,81","8.127,07","5,40B","-2,15%"
923,12.09.2023,"8.159,90","8.174,99","8.276,17","8.081,34","4,73B","0,16%"
924,13.09.2023,"8.013,89","8.184,04","8.235,96","7.977,69","4,57B","-1,79%"
925,14.09.2023,"8.118,75","8.035,70","8.118,75","7.797,06","4,40B","1,31%"
926,15.09.2023,"7.961,98","8.128,49","8.139,34","7.961,98","4,24B","-1,93%"
