,Tarih,Şimdi_x,Açılış_x,Yüksek_x,Düşük_x,Hac._x,Fark %_x
765,18.01.2023,"5.890,94","5.848,25","5.935,90","5.814,29","2,85B","1,16%"
766,19.01.2023,"5.951,16","5.872,94","5.977,22","5.850,34","2,47B","1,02%"
767,20.01.2023,"6.045,15","5.976,77","6.055,92","5.964,77","2,82B","1,58%"
768,23.01.2023,"5.960,73","6.067,11","6.145,29","5.899,74","2,78B","-1,40%"
769,24.01.2023,"5.926,12","5.948,02","6.002,24","5.789,86","2,38B","-0,58%"
770,25.01.2023,"5.859,49","5.967,62","5.986,69","5.632,82","2,51B","-1,12%"
771,26.01.2023,"5.764,46","5.853,08","5.865,59","5.740,33","2,19B","-1,62%"
772,27.01.2023,"5.755,15","5.730,53","5.796,24","5.545,19","2,28B","-0,16%"
773,30.01.2023,"5.630,08","5.766,48","5.798,77","5.630,08","1,83B","-2,17%"
774,31.01.2023,"5.481,78","5.606,28","5.660,12","5.470,47","2,32B","-2,63%"
775,01.02.2023,"5.200,48","5.511,76","5.535,42","5.200,48","2,06B","-5,13%"
776,02.02.2023,"5.269,79","5.209,95","5.406,35","4.969,92","3,15B","1,33%"
777,03.02.2023,"5.541,12","5.268,57","5.543,37","5.234,29","2,64B","5,15%"
778,06.02.2023,"5.465,33","5.402,65","5.533,17","5.250,47","459,66M","-1,37%"
779,07.02.2023,"4.984,57","5.437,34","5.437,34","4.959,35","1,26B","-8,80%"
780,08.02.2023,"4.984,57","4.636,32","4.984,57","4.636,32",,"0,00%"
781,15.02.2023,"5.481,78","5.323,11","5.481,78","5.313,37","591,62M","9,97%"
782,16.02.2023,"5.610,47","5.926,28","5.926,28","5.513,48","1,94B","2,35%"
783,17.02.2023,"5.635,18","5.517,64","5.705,01","5.475,92","1,51B","0,44%"
784,20.02.2023,"5.763,96","5.650,04","5.799,93","5.603,86","1,88B","2,29%"
785,21.02.2023,"5.725,68","5.753,99","5.870,94","5.718,87","2,11B","-0,66%"
786,22.02.2023,"5.613,60","5.728,18","5.745,32","5.599,19","1,89B","-1,96%"
787,23.02.2023,"5.615,61","5.597,02","5.659,19","5.581,81","1,88B","0,04%"
788,24.02.2023,"5.562,60","5.621,86","5.643,35","5.560,24","2,01B","-0,94%"
789,27.02.2023,"5.739,36","5.571,77","5.749,39","5.448,93","2,46B","3,18%"
790,28.02.2023,"5.763,72","5.769,90","5.810,47","5.701,18","2,26B","0,42%"
791,01.03.2023,"5.866,61","5.790,80","5.897,41","5.783,10","2,08B","1,79%"
792,02.03.2023,"5.788,35","5.857,04","5.894,52","5.778,45","1,93B","-1,33%"
793,03.03.2023,"5.732,54","5.769,20","5.824,30","5.552,19","2,24B","-0,96%"
794,06.03.2023,"5.951,45","5.762,72","5.996,23","5.733,78","2,55B","3,82%"
795,07.03.2023,"5.928,32","6.002,40","6.069,71","5.928,22","2,30B","-0,39%"
796,08.03.2023,"6.017,34","5.925,22","6.023,93","5.885,70","2,36B","1,50%"
797,09.03.2023,"6.010,16","6.041,81","6.098,69","6.005,97","2,87B","-0,12%"
798,10.03.2023,"5.930,26","5.950,02","6.017,76","5.924,32","2,33B","-1,33%"
799,13.03.2023,"5.869,70","5.970,02","5.986,19","5.818,70","1,98B","-1,02%"
800,14.03.2023,"5.732,44","5.875,58","5.895,20","5.732,44","2,10B","-2,34%"
801,15.03.2023,"5.659,92","5.752,59","5.775,70","5.596,69","2,24B","-1,27%"
802,16.03.2023,"5.774,66","5.693,51","5.774,66","5.658,38","1,54B","2,03%"
803,17.03.2023,"5.625,98","5.826,91","5.842,04","5.625,98","1,78B","-2,57%"
804,20.03.2023,"5.460,37","5.600,83","5.620,07","5.450,77","1,84B","-2,94%"
805,21.03.2023,"5.394,56","5.471,89","5.523,00","5.372,77","1,67B","-1,21%"
806,22.03.2023,"5.511,71","5.419,04","5.511,71","5.372,73","1,46B","2,17%"
807,23.03.2023,"5.578,57","5.500,98","5.578,57","5.477,17","1,49B","1,21%"
808,24.03.2023,"5.537,82","5.593,21","5.638,95","5.503,75","1,37B","-0,73%"
809,27.03.2023,"5.486,23","5.573,05","5.582,14","5.486,23","1,20B","-0,93%"
810,28.03.2023,"5.282,10","5.490,26","5.491,15","5.282,10","1,31B","-3,72%"
811,29.03.2023,"5.459,09","5.273,99","5.463,34","5.233,91","1,59B","3,35%"
812,30.03.2023,"5.387,15","5.427,20","5.513,95","5.368,26","1,42B","-1,32%"
813,31.03.2023,"5.294,61","5.361,18","5.366,88","5.269,18","1,30B","-1,72%"
814,03.04.2023,"5.344,82","5.286,76","5.363,26","5.151,02","1,46B","0,95%"
815,04.04.2023,"5.522,90","5.341,30","5.530,33","5.326,76","1,40B","3,33%"
816,05.04.2023,"5.422,39","5.533,62","5.560,65","5.422,39","1,27B","-1,82%"
817,06.04.2023,"5.414,02","5.423,81","5.484,39","5.385,03","955,54M","-0,15%"
818,07.04.2023,"5.408,82","5.421,31","5.453,56","5.386,10","1,04B","-0,10%"
819,10.04.2023,"5.608,05","5.441,34","5.619,90","5.441,34","1,55B","3,68%"
820,11.04.2023,"5.641,09","5.623,73","5.666,11","5.594,09","1,70B","0,59%"
821,12.04.2023,"5.681,87","5.647,43","5.740,99","5.639,44","1,67B","0,72%"
822,13.04.2023,"5.668,55","5.703,31","5.738,88","5.667,97","1,53B","-0,23%"
823,14.04.2023,"5.613,08","5.675,46","5.714,95","5.613,08","1,16B","-0,98%"
824,17.04.2023,"5.592,97","5.632,63","5.673,28","5.581,94","1,16B","-0,36%"
825,18.04.2023,"5.537,17","5.611,89","5.649,29","5.529,01","1,27B","-1,00%"
826,19.04.2023,"5.579,41","5.545,80","5.625,82","5.485,08","1,45B","0,76%"
827,20.04.2023,"5.516,13","5.547,49","5.548,84","5.498,91","504,91M","-1,13%"
828,24.04.2023,"5.512,23","5.526,78","5.583,81","5.496,50","961,41M","-0,07%"
829,25.04.2023,"5.373,34","5.524,03","5.532,86","5.359,79","1,30B","-2,52%"
830,26.04.2023,"5.254,70","5.364,25","5.387,63","5.211,72","1,20B","-2,21%"
831,27.04.2023,"5.259,83","5.247,51","5.311,88","5.213,86","1,22B","0,10%"
832,28.04.2023,"5.058,01","5.273,40","5.283,65","5.020,71","1,23B","-3,84%"
833,02.05.2023,"4.967,23","5.070,11","5.113,16","4.958,17","1,14B","-1,79%"
834,03.05.2023,"4.977,25","4.975,13","4.997,50","4.772,31","1,31B","0,20%"
835,04.05.2023,"4.952,74","4.955,24","5.069,80","4.910,19","1,18B","-0,49%"
836,05.05.2023,"4.856,03","4.948,79","4.966,08","4.829,48","958,00M","-1,95%"
837,08.05.2023,"5.050,53","4.897,91","5.073,19","4.833,31","1,44B","4,01%"
838,09.05.2023,"5.022,30","5.030,70","5.126,62","4.996,53","1,93B","-0,56%"
839,10.05.2023,"4.981,96","5.030,74","5.053,89","4.968,95","1,54B","-0,80%"
840,11.05.2023,"5.399,23","4.979,72","5.419,55","4.979,72","2,67B","8,38%"
841,12.05.2023,"5.346,41","5.456,74","5.558,19","5.301,68","2,44B","-0,98%"
842,15.05.2023,"4.992,86","4.991,97","5.224,36","4.974,44","1,52B","-6,61%"
843,16.05.2023,"5.089,39","4.871,08","5.089,39","4.871,08","3,17B","1,93%"
844,17.05.2023,"5.145,96","5.103,72","5.181,79","5.088,00","2,11B","1,11%"
845,18.05.2023,"4.958,36","5.166,95","5.192,26","4.944,51","1,76B","-3,65%"
846,22.05.2023,"4.924,06","4.994,19","5.019,98","4.864,73","1,64B","-0,69%"
847,23.05.2023,"4.941,12","4.922,24","4.972,39","4.895,94","1,34B","0,35%"
848,24.05.2023,"4.881,56","4.946,49","5.007,11","4.877,49","1,34B","-1,21%"
849,25.05.2023,"4.876,23","4.898,44","4.931,16","4.848,62","1,19B","-0,11%"
850,26.05.2023,"5.057,19","4.890,20","5.091,69","4.886,75","1,71B","3,71%"
851,29.05.2023,"5.263,69","5.192,61","5.311,18","5.106,43","2,10B","4,08%"
852,30.05.2023,"5.470,65","5.348,04","5.497,68","5.342,00","2,69B","3,93%"
853,31.05.2023,"5.375,90","5.474,05","5.501,21","5.362,07","2,64B","-1,73%"
854,01.06.2023,"5.446,05","5.425,84","5.514,80","5.419,38","1,58B","1,30%"
855,02.06.2023,"5.647,78","5.623,01","5.682,08","5.572,73","2,45B","3,70%"
856,05.06.2023,"5.962,12","5.787,19","5.966,19","5.759,92","2,76B","5,57%"
857,06.06.2023,"5.997,84","5.957,66","6.056,02","5.907,96","2,35B","0,60%"
858,07.06.2023,"6.214,88","6.155,43","6.270,08","6.155,43","3,39B","3,62%"
859,08.06.2023,"6.210,70","6.198,46","6.249,90","6.098,21","2,32B","-0,07%"
860,09.06.2023,"6.280,85","6.265,36","6.302,76","6.175,12","2,16B","1,13%"
861,12.06.2023,"6.223,75","6.332,44","6.398,68","6.223,75","2,03B","-0,91%"
862,13.06.2023,"6.037,57","6.191,51","6.235,47","5.994,30","2,12B","-2,99%"
863,14.06.2023,"5.967,64","6.045,78","6.117,62","5.914,38","2,38B","-1,16%"
864,15.06.2023,"6.133,94","6.013,25","6.133,94","5.982,66","1,80B","2,79%"
865,16.06.2023,"6.104,80","6.159,42","6.212,77","6.095,00","1,96B","-0,48%"
866,19.06.2023,"5.874,29","6.115,41","6.115,41","5.873,47","1,63B","-3,78%"
867,20.06.2023,"5.860,67","5.868,53","5.941,41","5.802,02","1,77B","-0,23%"
868,21.06.2023,"5.787,49","5.892,15","5.950,80","5.763,81","1,53B","-1,25%"
869,22.06.2023,"6.060,83","5.801,94","6.072,64","5.741,89","2,65B","4,72%"
870,23.06.2023,"6.233,91","6.159,03","6.248,24","6.109,48","2,20B","2,86%"
871,26.06.2023,"6.397,79","6.306,23","6.424,79","6.291,33","1,79B","2,63%"
872,27.06.2023,"6.396,14","6.383,13","6.405,98","6.346,38","714,63M","-0,03%"
873,03.07.2023,"6.682,98","6.526,44","6.690,31","6.526,44","2,29B","4,48%"
874,04.07.2023,"6.659,89","6.721,90","6.754,82","6.654,77","2,63B","-0,35%"
875,05.07.2023,"6.783,75","6.683,14","6.797,94","6.524,63","2,36B","1,86%"
876,06.07.2023,"6.811,19","6.812,55","6.891,35","6.790,79","2,41B","0,40%"
877,07.07.2023,"6.841,23","6.805,83","6.903,06","6.780,43","2,21B","0,44%"
878,10.07.2023,"6.889,41","6.927,31","6.949,23","6.866,41","2,19B","0,70%"
879,11.07.2023,"7.016,34","7.004,79","7.045,71","6.875,39","3,21B","1,84%"
880,12.07.2023,"6.994,19","7.014,80","7.073,35","6.933,49","3,40B","-0,32%"
881,13.07.2023,"7.025,38","7.009,54","7.094,28","6.968,81","3,09B","0,45%"
882,14.07.2023,"7.087,56","7.082,41","7.108,04","7.020,71","1,92B","0,89%"
883,17.07.2023,"7.255,97","7.151,17","7.262,99","7.110,55","2,42B","2,38%"
884,18.07.2023,"6.986,53","7.286,71","7.317,79","6.986,53","2,94B","-3,71%"
885,19.07.2023,"7.208,44","6.988,34","7.210,13","6.927,46","2,33B","3,18%"
886,20.07.2023,"7.303,48","7.270,94","7.335,30","7.134,08","3,16B","1,32%"
887,21.07.2023,"7.266,22","7.306,76","7.331,99","7.197,96","2,00B","-0,51%"
888,24.07.2023,"7.236,75","7.303,10","7.370,12","7.167,96","2,49B","-0,41%"
889,25.07.2023,"7.172,43","7.263,38","7.285,44","7.108,17","2,62B","-0,89%"
890,26.07.2023,"7.336,29","7.171,47","7.336,29","7.148,32","2,93B","2,28%"
891,27.07.2023,"7.484,33","7.395,75","7.484,84","7.369,24","3,34B","2,02%"
892,28.07.2023,"7.748,82","7.561,99","7.788,57","7.547,77","3,85B","3,53%"
893,31.07.2023,"7.875,71","7.813,08","7.932,87","7.781,46","3,79B","1,64%"
894,01.08.2023,"7.812,16","7.862,48","7.955,67","7.772,36","3,22B","-0,81%"
895,02.08.2023,"7.906,54","7.819,62","7.998,40","7.816,81","2,82B","1,21%"
896,03.08.2023,"7.808,66","7.928,42","7.998,11","7.795,59","2,72B","-1,24%"
897,04.08.2023,"8.022,92","7.840,49","8.053,95","7.795,33","2,47B","2,74%"
898,07.08.2023,"8.087,34","8.050,69","8.121,81","8.008,54","2,26B","0,80%"
899,08.08.2023,"8.017,34","8.116,76","8.124,71","7.959,21","2,49B","-0,87%"
900,09.08.2023,"8.259,81","8.015,15","8.310,57","7.953,77","3,41B","3,02%"
901,10.08.2023,"8.106,42","8.319,78","8.464,36","8.061,43","3,90B","-1,86%"
902,11.08.2023,"8.378,73","8.115,92","8.395,81","8.038,59","3,13B","3,36%"
903,14.08.2023,"8.364,12","8.452,38","8.524,01","8.296,27","2,88B","-0,17%"
904,15.08.2023,"8.316,27","8.389,58","8.438,25","8.147,85","2,59B","-0,57%"
905,16.08.2023,"8.252,89","8.302,94","8.362,33","8.196,65","2,63B","-0,76%"
906,17.08.2023,"8.363,35","8.268,77","8.410,42","8.223,33","2,41B","1,34%"
907,18.08.2023,"8.081,39","8.404,04","8.426,22","7.983,44","2,28B","-3,37%"
908,21.08.2023,"8.403,40","7.998,52","8.435,97","7.978,53","3,03B","3,98%"
909,22.08.2023,"8.314,32","8.457,56","8.499,29","8.226,82","2,60B","-1,06%"
910,23.08.2023,"8.095,34","8.356,03","8.364,08","8.095,34","3,23B","-2,63%"
911,24.08.2023,"8.040,84","8.146,89","8.455,71","8.025,43","4,79B","-0,67%"
912,25.08.2023,"8.265,47","8.101,19","8.305,84","7.937,57","2,81B","2,79%"
913,28.08.2023,"8.536,75","8.388,75","8.604,03","8.388,75","3,10B","3,28%"
914,29.08.2023,"8.484,76","8.550,26","8.612,77","8.437,53","2,66B","-0,61%"
915,31.08.2023,"8.410,48","8.541,00","8.577,26","8.408,06","2,74B","-0,88%"
916,01.09.2023,"8.553,72","8.458,03","8.562,17","8.419,27","2,63B","1,70%"
917,04.09.2023,"8.628,99","8.638,47","8.749,22","8.609,43","2,66B","0,88%"
918,05.09.2023,"8.748,89","8.632,62","8.748,89","8.569,09","3,30B","1,39%"
919,06.09.2023,"8.702,14","8.813,93","8.843,67","8.640,62","3,41B","-0,53%"
920,07.09.2023,"8.835,59","8.748,34","8.861,30","8.709,56","2,98B","1,53%"
921,08.09.2023,"8.828,50","8.866,80","8.907,27","8.804,75","2,06B","-0,08%"
922,11.09.2023,"8.613,88","8.887,23","8.900,84","8.594,40","2,63B","-2,43%"
923,12.09.2023,"8.598,53","8.632,28","8.746,95","8.517,00","2,41B","-0,18%"
924,13.09.2023,"8.451,97","8.621,31","8.683,81","8.418,51","2,41B","-1,70%"
925,14.09.2023,"8.592,44","8.479,43","8.592,44","8.262,26","2,50B","1,66%"
926,15.09.2023,"8.372,22","8.593,69","8.596,34","8.372,22","2,23B","-2,56%"
927,18.09.2023,"8.104,59","8.364,18","8.377,80","8.097,23","1,86B","-3,20%"
928,19.09.2023,"8.215,94","8.123,63","8.233,77","8.062,14","1,99B","1,37%"
929,20.09.2023,"8.153,25","8.273,29","8.332,18","8.133,45","2,15B","-0,76%"
930,21.09.2023,"8.430,00","8.132,86","8.430,00","8.087,60","2,55B","3,39%"
931,22.09.2023,"8.444,18","8.450,86","8.517,38","8.388,25","2,21B","0,17%"
932,25.09.2023,"8.717,52","8.494,56","8.733,74","8.485,81","2,53B","3,24%"
933,26.09.2023,"8.647,70","8.769,44","8.805,03","8.647,70","2,75B","-0,80%"
934,27.09.2023,"8.610,79","8.677,13","8.715,16","8.562,51","2,11B","-0,43%"
935,28.09.2023,"8.678,34","8.635,31","8.735,88","8.628,62","2,30B","0,78%"
936,29.09.2023,"8.797,40","8.688,55","8.865,41","8.688,55","2,48B","1,37%"
937,02.10.2023,"8.942,40","8.816,50","8.973,34","8.797,06","2,49B","1,65%"
938,03.10.2023,"8.932,49","8.989,38","9.000,47","8.879,59","2,42B","-0,11%"
939,04.10.2023,"8.723,82","8.941,93","8.948,95","8.715,26","2,21B","-2,34%"
940,05.10.2023,"8.881,85","8.777,67","8.901,09","8.563,56","2,86B","1,81%"
941,06.10.2023,"8.844,52","8.803,75","8.919,39","8.796,58","2,45B","-0,42%"
942,09.10.2023,"8.606,76","8.698,29","8.779,30","8.606,76","2,13B","-2,69%"
943,10.10.2023,"8.823,19","8.727,71","8.836,06","8.721,54","2,17B","2,51%"
944,11.10.2023,"8.724,46","8.864,56","8.908,27","8.712,50","2,12B","-1,12%"
945,12.10.2023,"8.637,14","8.817,88","8.865,54","8.441,14","2,63B","-1,00%"
946,13.10.2023,"8.497,01","8.617,91","8.621,22","8.459,21","1,80B","-1,62%"
947,16.10.2023,"8.349,07","8.618,13","8.636,90","8.341,40","1,90B","-1,74%"
948,17.10.2023,"8.505,45","8.377,89","8.505,45","8.302,03","1,90B","1,87%"
949,18.10.2023,"8.202,40","8.358,35","8.392,37","8.199,83","1,54B","-3,56%"
950,19.10.2023,"8.093,46","8.215,53","8.321,58","8.058,18","1,73B","-1,33%"
951,20.10.2023,"7.838,60","8.016,65","8.046,73","7.771,99","1,73B","-3,15%"
952,23.10.2023,"8.075,25","7.964,60","8.131,78","7.845,81","1,68B","3,02%"
953,24.10.2023,"8.314,62","8.111,73","8.354,96","8.089,29","2,28B","2,96%"
954,25.10.2023,"7.743,28","8.355,95","8.412,04","7.739,45","1,99B","-6,87%"
955,26.10.2023,"7.978,89","7.841,93","8.063,04","7.718,29","2,47B","3,04%"
956,27.10.2023,"8.022,55","7.979,17","8.057,17","7.812,21","1,64B","0,55%"
957,30.10.2023,"8.011,40","8.001,84","8.114,36","7.957,84","1,51B","-0,14%"
958,31.10.2023,"7.836,22","8.043,98","8.068,93","7.812,82","1,34B","-2,19%"
959,01.11.2023,"7.874,45","7.900,41","7.926,62","7.616,21","1,54B","0,49%"
960,02.11.2023,"8.002,28","7.926,30","8.040,57","7.924,71","1,37B","1,62%"
961,03.11.2023,"8.059,73","8.010,99","8.083,20","7.927,88","1,46B","0,72%"
962,06.11.2023,"8.241,01","8.161,76","8.279,51","8.161,76","1,27B","2,25%"
963,07.11.2023,"8.211,65","8.239,02","8.292,46","8.186,87","1,26B","-0,36%"
964,08.11.2023,"8.229,54","8.284,19","8.329,36","8.186,18","1,34B","0,22%"
965,09.11.2023,"8.209,08","8.159,93","8.261,54","8.087,30","1,46B","-0,25%"
966,10.11.2023,"8.125,92","8.206,08","8.225,79","8.117,32","1,25B","-1,01%"
967,13.11.2023,"7.935,49","8.130,70","8.131,81","7.935,49","1,52B","-2,34%"
968,14.11.2023,"8.079,22","7.967,42","8.090,92","7.903,69","1,80B","1,81%"
969,15.11.2023,"8.081,09","8.118,03","8.144,21","8.042,53","1,34B","0,02%"
970,16.11.2023,"8.234,38","8.089,75","8.264,64","8.089,75","1,24B","1,90%"
971,17.11.2023,"8.312,94","8.236,23","8.329,13","8.221,93","1,11B","0,95%"
972,20.11.2023,"8.400,10","8.383,51","8.448,61","8.383,51","1,27B","1,05%"
973,21.11.2023,"8.550,44","8.447,85","8.550,44","8.417,90","1,49B","1,79%"
974,22.11.2023,"8.500,19","8.551,95","8.558,62","8.480,38","1,37B","-0,59%"
975,23.11.2023,"8.400,91","8.504,99","8.594,53","8.400,91","1,79B","-1,17%"
976,24.11.2023,"8.478,39","8.403,59","8.524,14","8.356,41","1,35B","0,92%"
977,27.11.2023,"8.682,39","8.552,20","8.711,51","8.546,18","1,82B","2,41%"
978,28.11.2023,"8.684,90","8.686,74","8.732,69","8.623,94","1,60B","0,03%"
979,29.11.2023,"8.635,91","8.704,86","8.719,14","8.603,41","1,42B","-0,56%"
980,30.11.2023,"8.540,70","8.631,00","8.677,37","8.502,53","1,51B","-1,10%"
981,01.12.2023,"8.645,84","8.686,39","8.720,00","8.562,99","1,40B","1,23%"
982,04.12.2023,"8.731,57","8.669,93","8.754,28","8.590,03","1,58B","0,99%"
983,05.12.2023,"8.673,06","8.738,02","8.754,92","8.626,36","1,21B","-0,67%"
984,06.12.2023,"8.471,07","8.680,28","8.745,74","8.471,07","1,87B","-2,33%"
985,07.12.2023,"8.615,23","8.483,72","8.615,23","8.355,79","1,56B","1,70%"
986,08.12.2023,"8.495,44","8.621,24","8.621,24","8.464,73","1,30B","-1,39%"
987,11.12.2023,"8.323,67","8.500,12","8.504,33","8.315,72","1,47B","-2,02%"
988,12.12.2023,"8.350,85","8.320,97","8.403,78","8.250,52","1,65B","0,33%"
989,13.12.2023,"8.135,16","8.303,71","8.315,24","8.135,16","1,73B","-2,58%"
990,14.12.2023,"8.491,12","8.242,84","8.513,31","8.216,29","1,65B","4,38%"
991,15.12.2023,"8.664,66","8.496,01","8.681,30","8.483,04","1,74B","2,04%"
992,18.12.2023,"8.487,26","8.618,45","8.691,50","8.471,55","1,53B","-2,05%"
993,19.12.2023,"8.390,15","8.475,81","8.476,12","8.309,53","1,66B","-1,14%"
994,20.12.2023,"8.354,07","8.378,03","8.424,24","8.289,93","1,24B","-0,43%"
995,21.12.2023,"8.450,29","8.345,89","8.489,40","8.310,80","1,46B","1,15%"
996,22.12.2023,"8.207,54","8.454,11","8.474,62","8.205,10","1,21B","-2,87%"
997,25.12.2023,"7.925,42","8.172,02","8.172,02","7.862,66","763,32M",-3.44%
998,26.12.2023,"7.955,70","7.969,34","8.075,30","7.857,68","1,12B",+0.38%
999,27.12.2023,"7.899,50","7.937,27","8.014,44","7.840,53","1,36B",-0.71%
1000,28.12.2023,"8.015,89","7.919,57","8.093,10","7.919,57","1,09B",+1.47%
1001,29.12.2023,"8.020,76","8.033,24","8.106,13","8.003,23","1,15B",+0.06%
1002,02.01.2024,"8.182,88","8.112,95","8.194,74","8.106,35","1,34B",+2.02%
1003,03.01.2024,"7.969,12","8.179,19","8.179,19","7.965,86","1,27B",-2.61%
1004,04.01.2024,"8.140,68","7.982,87","8.140,68","7.944,45","1,41B",+2.15%
1005,05.01.2024,"8.213,26","8.156,26","8.213,26","8.098,86","1,29B",+0.89%
1006,08.01.2024,"8.463,73","8.242,78","8.469,37","8.242,78","1,80B",+3.05%
1007,09.01.2024,"8.398,47","8.506,93","8.539,47","8.354,96","1,92B",-0.77%
1008,10.01.2024,"8.565,27","8.386,96","8.591,73","8.367,33","1,77B",+1.99%
1009,11.01.2024,"8.584,09","8.600,25","8.634,00","8.540,94","1,60B",+0.22%
1010,12.01.2024,"8.675,41","8.534,09","8.799,56","8.461,14","2,37B",+1.06%
1011,15.01.2024,"8.726,23","8.684,10","8.781,33","8.653,19","1,48B",+0.59%
1012,16.01.2024,"8.692,41","8.748,24","8.779,44","8.659,09","1,48B",-0.39%
1013,17.01.2024,"8.673,94","8.650,53","8.715,91","8.635,02","1,38B",-0.21%
1014,18.01.2024,"8.649,34","8.764,62","8.779,16","8.649,34","1,71B",-0.28%
1015,19.01.2024,"8.623,86","8.679,40","8.685,34","8.567,11","1,41B",-0.29%
1016,22.01.2024,"8.642,98","8.622,10","8.716,10","8.588,26","1,49B",+0.22%
1017,23.01.2024,"8.557,58","8.748,72","8.793,31","8.521,59","1,73B",-0.99%
1018,24.01.2024,"8.731,21","8.590,20","8.799,86","8.549,56","1,66B",+2.03%
1019,25.01.2024,"8.786,36","8.792,73","8.863,80","8.713,53","1,74B",+0.63%
1020,26.01.2024,"8.979,52","8.803,63","8.983,11","8.794,88","1,94B",+2.20%
1021,29.01.2024,"9.108,00","9.034,90","9.138,21","9.031,15","1,68B",+1.43%
1022,30.01.2024,"9.092,32","9.150,53","9.152,19","9.065,93","1,68B",-0.17%
1023,31.01.2024,"9.103,13","9.096,33","9.203,17","9.046,85","1,51B",+0.12%
1024,01.02.2024,"9.246,95","9.118,32","9.289,75","9.118,32","1,81B",+1.58%
1025,02.02.2024,"9.261,34","9.323,16","9.405,37","9.210,28","1,67B",+0.16%
1026,05.02.2024,"9.367,19","9.333,59","9.393,28","9.298,87","1,66B",+1.14%
1027,06.02.2024,"9.440,83","9.396,95","9.469,38","9.324,78","2,00B",+0.79%
1028,07.02.2024,"9.394,14","9.478,03","9.491,21","9.390,38","1,81B",-0.49%
1029,08.02.2024,"9.488,22","9.413,34","9.547,67","9.413,34","1,47B",+1.00%
1030,09.02.2024,"9.600,06","9.531,54","9.600,06","9.496,30","1,85B",+1.18%
1031,12.02.2024,"9.719,07","9.686,04","9.722,92","9.620,66","1,92B",+1.24%
1032,13.02.2024,"9.545,94","9.752,62","9.757,32","9.545,94","2,57B",-1.78%
1033,14.02.2024,"9.635,84","9.566,25","9.639,46","9.471,71","2,02B",+0.94%
1034,15.02.2024,"9.825,12","9.672,24","9.869,80","9.669,71","2,27B",+1.96%
1035,16.02.2024,"9.823,85","9.856,79","9.893,85","9.795,18","2,48B",-0.01%
1036,19.02.2024,"9.777,54","9.892,59","10.003,31","9.759,14","2,22B",-0.47%
1037,20.02.2024,"9.948,33","9.819,75","9.963,76","9.795,34","1,87B",+1.75%
1038,21.02.2024,"9.906,22","10.002,03","10.013,14","9.824,49","2,18B",-0.42%
1039,22.02.2024,"9.928,79","9.952,25","10.002,26","9.851,34","2,06B",+0.23%
1040,23.02.2024,"9.960,36","9.930,99","9.999,86","9.865,34","2,00B",+0.32%
1041,26.02.2024,"9.881,56","9.995,18","10.030,01","9.858,39","1,65B",-0.79%
1042,27.02.2024,"9.724,48","9.894,61","9.894,61","9.724,48","1,86B",-1.59%
1043,28.02.2024,"9.605,84","9.728,52","9.781,79","9.605,84","2,00B",-1.22%
1044,29.02.2024,"9.701,34","9.650,84","9.727,98","9.616,45","2,23B",+0.99%
1045,01.03.2024,"9.580,21","9.725,25","9.733,29","9.572,42","1,62B",-1.25%
1046,04.03.2024,"9.381,98","9.619,41","9.633,85","9.381,98","1,75B",-2.07%
1047,05.03.2024,"9.326,52","9.384,19","9.457,71","9.288,50","2,07B",-0.59%
1048,06.03.2024,"9.292,78","9.314,73","9.326,52","9.274,46","146,61M",-0.36%
