,Tarih,Fon Kodu,Fon Adı,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
14803,16.01.2024,GFN,GARANTİ PORTFÖY DAPEİ SERBEST (DÖVİZ) ÖZEL FON,39.268601,"11,573,436.0",3,"454,472,645.39"
14804,16.01.2024,GFO,GARANTİ PORTFÖY HAZİRAN 2025 SERBEST (DÖVİZ-AVRO) FON,35.858303,"5,652,518.0",59,"202,689,703.7"
14805,16.01.2024,GFT,AZİMUT PORTFÖY HE SERBEST (TL) ÖZEL FON,3.629563,"7,349,221.0",2,"26,674,463.95"
14806,16.01.2024,GFY,GARANTİ PORTFÖY OL SERBEST (DÖVİZ) ÖZEL FON,34.259081,"8,967,223.0",3,"307,208,823.12"
14807,16.01.2024,GGC,AK PORTFÖY KIYI SERBEST ÖZEL FON,2.562809,"43,762,669.0",5,"112,155,360.24"
14808,16.01.2024,GGK,INVEO PORTFÖY ALTIN FON,4.199454,"181,666,600.0","10,446","762,900,505.57"
14809,16.01.2024,GGL,ÜNLÜ PORTFÖY YEDİNCİ SERBEST ÖZEL FON,0.0,0.0,0,38.48
14810,16.01.2024,GGM,GARANTİ PORTFÖY GMS SERBEST ÖZEL FON,2.737822,"342,290,935.0",1,"937,131,604.88"
14811,16.01.2024,GGN,GARANTİ PORTFÖY AYDOĞAN SERBEST(DÖVİZ) ÖZEL FON,34.480026,"6,214,420.0",5,"214,273,361.51"
14812,16.01.2024,GGP,GARANTİ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,35.213579,"6,142,054.0",1,"216,283,706.02"
14813,16.01.2024,GGR,GARANTİ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,36.420491,"26,964,017.0",3,"982,042,735.99"
14814,16.01.2024,GHS,GARANTİ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.583841,"104,023,128.0","8,651","2,037,172,352.18"
14815,16.01.2024,GIE,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.733076,"6,010,641.0","1,112","10,416,900.29"
14816,16.01.2024,GIH,ALLBATROSS PORTFÖY GIDA VE İÇECEK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.707122,"12,591,607.0",285,"21,495,406.34"
14817,16.01.2024,GJA,GARANTİ PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ) ÖZEL FON,34.092809,"8,801,632.0",2,"300,072,357.96"
14818,16.01.2024,GJB,INVEO PORTFÖY BİRİNCİ FON SEPETİ FONU,4.378072,"20,605,512.0","1,316","90,212,423.33"
14819,16.01.2024,GJD,GARANTİ PORTFÖY ORTAS SERBEST (DÖVİZ) ÖZEL FON,32.746024,"6,949,522.0",3,"227,569,216.48"
14820,16.01.2024,GJE,GARANTİ PORTFÖY ECZ SERBEST (DÖVİZ) ÖZEL FON,33.189947,"9,463,234.0",4,"314,084,235.48"
14821,16.01.2024,GJF,GARANTİ PORTFÖY BEREKET SERBEST (DÖVİZ) ÖZEL FON,33.438111,"4,801,473.0",2,"160,552,189.47"
14822,16.01.2024,GJH,GARANTİ PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.283214,"6,202,807,759.0","3,504","7,959,531,672.42"
14823,16.01.2024,GJM,GLOBAL MD PORTFÖY ADA SERBEST FON,17.636082,"15,000,000.0",99,"264,541,225.08"
14824,16.01.2024,GJO,GARANTİ PORTFÖY ONALTINCI SERBEST (DÖVİZ) ÖZEL FON,32.927372,"9,431,549.0",1,"310,556,124.49"
14825,16.01.2024,GKF,GLOBAL MD PORTFÖY KATILIM FONU,2.259092,"10,441,473.0",806,"23,588,250.66"
14826,16.01.2024,GKH,GARANTİ PORTFÖY KATILIM SERBEST (TL) FON,1.522782,"220,673,501.0",91,"336,037,555.37"
14827,16.01.2024,GKK,GARANTİ PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,33.74342,"14,319,018.0",2,"483,172,637.19"
14828,16.01.2024,GKL,GARANTİ PORTFÖY YF HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),7.358296,"56,249,207.0",4,"413,898,313.62"
14829,16.01.2024,GKS,INVEO PORTFÖY İKİNCİ SERBEST FON,2.822247,"1,832,190.0",30,"5,170,893.5"
14830,16.01.2024,GKV,GARANTİ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.792691,"39,574,315.0","3,378","150,093,143.97"
14831,16.01.2024,GL1,AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),705.365297,"3,581,973.0","1,572","2,526,599,448.42"
14832,16.01.2024,GLC,GLOBAL MD PORTFÖY İKİNCİ FON SEPETİ FONU,1.968605,"105,617.0",62,"207,918.14"
14833,16.01.2024,GLG,GLOBAL MD PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),3.804115,"3,060,239.0",153,"11,641,500.69"
14834,16.01.2024,GLM,ATLAS PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,0.011679,"26,005,594,418.21",3,"303,725,401.42"
14835,16.01.2024,GLP,GARANTİ PORTFÖY PRUVA SERBEST (DÖVİZ) ÖZEL FON,33.529811,"7,312,212.0",4,"245,177,087.32"
14836,16.01.2024,GLS,AZİMUT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,0.062004,"1,001,192,598.0","1,092","62,078,371.77"
14837,16.01.2024,GLV,GLOBAL MD PORTFÖY NEHİR SERBEST FON,6.662661,"9,567,753.0",65,"63,746,695.21"
14838,16.01.2024,GMA,AZİMUT PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,0.93631,"3,021,431,654.56","2,752","2,828,997,179.65"
14839,16.01.2024,GMC,TEB PORTFÖY GÜMÜŞ FON SEPETİ FONU,1.956293,"167,418,448.0","4,346","327,519,562.15"
14840,16.01.2024,GMD,GLOBAL MD PORTFÖY BİRİNCİ FON SEPETİ FONU,2.261408,"1,098,734.0",84,"2,484,685.56"
14841,16.01.2024,GME,İŞ PORTFÖY EGE SERBEST ÖZEL FON,11.159505,"14,109,179.0",2,"157,451,448.44"
14842,16.01.2024,GMG,GARANTİ PORTFÖY MART 2024 SERBEST (DÖVİZ-ABD DOLARI) FON,32.63356,"172,461,337.0",911,"5,628,027,447.0"
14843,16.01.2024,GMJ,GARANTİ PORTFÖY MART 2023 SERBEST (DÖVİZ-ABD DOLARI) FON,0.0,0.0,0,0.01
14844,16.01.2024,GMP,GARANTİ PORTFÖY GM SERBEST (DÖVİZ) ÖZEL FON,31.244028,"39,276,458.0",1,"1,227,154,739.55"
14845,16.01.2024,GMR,INVEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.838862,"557,151,400.0","9,946","467,373,039.84"
14846,16.01.2024,GMV,GARANTİ PORTFÖY OCAK 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,35.890567,"9,283,404.0",39,"333,186,632.09"
14847,16.01.2024,GMZ,İŞ PORTFÖY MZ SERBEST ÖZEL FON,6.58302,"24,509,223.79",2,"161,344,717.57"
14848,16.01.2024,GNK,AZİMUT PORTFÖY SARPAY SERBEST (DÖVİZ) ÖZEL FON,34.933832,"5,907,183.0",1,"206,360,540.63"
14849,16.01.2024,GNL,GARANTİ PORTFÖY UNL SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
14850,16.01.2024,GO1,FONERİA PORTFÖY BİRİNCİ FON SEPETİ FONU,1.515155,"11,722,609.0",202,"17,761,569.28"
14851,16.01.2024,GO2,FONERİA PORTFÖY İKİNCİ FON SEPETİ FONU,1.754867,"7,660,634.0",165,"13,443,392.75"
14852,16.01.2024,GO3,FONERİA PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.970989,"9,111,030.0",339,"17,957,744.04"
14853,16.01.2024,GO4,FONERİA PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,2.154548,"13,943,962.0",725,"30,042,932.17"
14854,16.01.2024,GO6,FONERİA PORTFÖY PARA PİYASASI (TL) FONU,1.31074,"195,477,313.0",138,"256,219,957.73"
14855,16.01.2024,GO9,FONERİA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.087918,"16,646,266.0",256,"18,109,775.65"
14856,16.01.2024,GOH,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.188888,"153,317,463.0","18,139","1,255,499,582.18"
14857,16.01.2024,GP1,AZİMUT PORTFÖY AEB SERBEST (TL) ÖZEL FON,1.67095,"45,745,875.0",1,"76,439,069.5"
14858,16.01.2024,GPA,GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU,11.747001,"114,027,550.0","8,059","1,339,481,699.52"
14859,16.01.2024,GPB,GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,4.518111,"152,046,327.0","12,596","686,962,244.8"
14860,16.01.2024,GPC,GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON,37.494993,"36,559,833.0","1,464","1,370,810,672.8"
14861,16.01.2024,GPF,GARANTİ PORTFÖY BİRİNCİ KATILIM FONU,3.737929,"27,775,849.0","1,052","103,824,150.37"
14862,16.01.2024,GPG,INVEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,6.760911,"131,247,600.0","7,476","887,353,364.78"
14863,16.01.2024,GPH,GARANTİ PORTFÖY ONSEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,33.140476,"58,637.0",1,"1,943,258.09"
14864,16.01.2024,GPI,GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON,6.84088,"58,867,936.0","3,569","402,708,463.04"
14865,16.01.2024,GPJ,GARANTİ PORTFÖY PORTAKAL SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
14866,16.01.2024,GPL,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,30.952771,"1,512,568,394.0","18,265","46,818,183,737.57"
14867,16.01.2024,GPM,GARANTİ PORTFÖY MİB SERBEST (DÖVİZ) ÖZEL FON,32.98039,"19,505,549.0",2,"643,300,610.56"
14868,16.01.2024,GPT,AKTİF PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,0.0,0.0,0,0.0
14869,16.01.2024,GPU,GARANTİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,7.674646,"20,997,779.0","2,721","161,150,510.7"
14870,16.01.2024,GPV,GARANTİ PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ) ÖZEL FON,35.545429,"4,609,023.0",1,"163,829,700.7"
14871,16.01.2024,GPZ,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU,0.0,0.0,0,0.01
14872,16.01.2024,GRO,GARANTİ PORTFÖY OTUZUNCU SERBEST (DÖVİZ) FON,30.727575,"6,760,548.0",38,"207,735,245.46"
14873,16.01.2024,GSE,AZİMUT PORTFÖY 7.0 SERBEST (DÖVİZ) FON,35.698767,"48,156,989.0",344,"1,719,145,142.62"
14874,16.01.2024,GSG,AZİMUT PORTFÖY GÜREL SERBEST (DÖVİZ) ÖZEL FON,37.50616,"1,525,196.0",1,"57,204,245.81"
14875,16.01.2024,GSM,INVEO PORTFÖY SMART ALGO SERBEST FON,1.17791,"3,179,287.0",93,"3,744,912.99"
14876,16.01.2024,GSO,GARANTİ PORTFÖY ÖPY SERBEST ÖZEL FON,4.96459,"20,874,284.0",5,"103,632,268.13"
14877,16.01.2024,GSP,AZİMUT PYŞ KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.25041,"9,828,876,399.0","6,683","2,461,245,767.12"
14878,16.01.2024,GSR,GARANTİ PORTFÖY EGL SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
14879,16.01.2024,GTA,GARANTİ PORTFÖY ALTIN FONU,0.527403,"11,082,019,081.0","40,318","5,844,694,365.67"
14880,16.01.2024,GTF,AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU,6.046983,"22,832,532.96",338,"138,067,929.59"
14881,16.01.2024,GTK,GARANTİ PORTFÖY KAMU BORÇLANMA ARAÇLARI ÖZEL FONU,3.11476,"2,973,718,549.0",1,"9,262,419,761.37"
14882,16.01.2024,GTL,GARANTİ PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,0.044116,"368,617,668,382.0","133,170","16,262,038,593.18"
14883,16.01.2024,GTM,GARANTİ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.524215,"124,554,952.0","6,957","438,958,439.58"
14884,16.01.2024,GTY,GARANTİ PORTFÖY TREND SERBEST FON,2.947437,"66,073,611.0",542,"194,747,791.89"
14885,16.01.2024,GTZ,GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,2.897971,"351,192,017.0","16,078","1,017,744,293.05"
14886,16.01.2024,GUA,GARANTİ PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI ÖZEL FON,2.515526,"297,361,960.0",1,"748,021,883.43"
14887,16.01.2024,GUE,GARANTİ PORTFÖY ÖPY PARA PİYASASI (TL) ÖZEL FON,0.0,0.0,0,0.01
14888,16.01.2024,GUH,GARANTI PORTFÖY YABANCI TEKNOLOJİ BYF FON SEPETİ FONU,0.152172,"8,827,788,474.0","29,630","1,343,343,743.82"
14889,16.01.2024,GUM,AK PORTFÖY GÜMÜŞ FON SEPETI FONU,3.170814,"371,209,791.0","31,098","1,177,037,258.86"
14890,16.01.2024,GVA,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON,1.983394,"55,635,870.0","5,728","110,347,871.75"
14891,16.01.2024,GVB,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,35.485411,"24,518,947.0",3,"870,064,901.67"
14892,16.01.2024,GVC,GARANTİ PORTFÖY ERG SERBEST (DÖVİZ) ÖZEL FON,34.4025,"4,926,270.0",1,"169,476,005.66"
14893,16.01.2024,GVD,GARANTİ PORTFÖY KARABAĞLI SERBEST (DÖVİZ) ÖZEL FON,25.645991,"22,115.0",1,"567,161.1"
14894,16.01.2024,GVI,GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,2.515032,"256,779,949.0","4,512","645,809,775.68"
14895,16.01.2024,GVL,GARANTİ PORTFÖY ZYT SERBEST (DÖVİZ) ÖZEL FON,34.693398,"8,816,441.0",4,"305,872,296.25"
14896,16.01.2024,GVY,GARANTİ PORTFÖY YİRMİDOKUZUNCU SERBEST (TL) ÖZEL FON,1.318664,"175,749.0",2,"231,753.81"
14897,16.01.2024,GVZ,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-AVRO) ÖZEL FON,37.644836,"5,533,354.0",2,"208,302,205.83"
14898,16.01.2024,GYC,GARANTİ PORTFÖY YİRMİBEŞİNCİ SERBEST ÖZEL FON,1.525706,"1,807,285,656.0",1,"2,757,386,614.48"
14899,16.01.2024,GYG,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-AVRO) ÖZEL FON,35.965744,"4,454,819.0",5,"160,220,879.11"
14900,16.01.2024,GYK,INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,0.04107,"1,102,493,314.0",270,"45,279,825.74"
14901,16.01.2024,GYL,INVEO PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,5.191825,"40,663,460.0","9,619","211,117,577.83"
14902,16.01.2024,GYN,GARANTİ PORTFÖY HCR SERBEST (DÖVİZ) ÖZEL FON,34.746706,"20,613,565.0",1,"716,253,491.35"
14903,16.01.2024,GYR,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,33.78249,"11,205,108.0",5,"378,536,443.87"
14904,16.01.2024,GZB,GARANTİ PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON,2.566389,"224,441,188.0",1,"576,003,405.5"
14905,16.01.2024,GZD,GARANTİ PORTFÖY ONÜCÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,33.906001,"1,870,576.0",3,"63,423,751.34"
14906,16.01.2024,GZE,GARANTİ PORTFÖY EMTİA SERBEST FON,3.212024,"41,181,550.0","1,352","132,276,109.91"
14907,16.01.2024,GZG,GARANTİ PORTFÖY SAĞLIK SEKTÖRÜ DEĞİŞKEN FON,3.472374,"16,644,088.0","2,356","57,794,506.31"
14908,16.01.2024,GZH,GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON,2.534743,"69,612,831.0","5,156","176,450,640.29"
14909,16.01.2024,GZJ,GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU,3.436116,"171,953,986.0","2,484","590,853,914.01"
14910,16.01.2024,GZL,GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON,3.074851,"113,114,453.0","11,350","347,810,133.92"
14911,16.01.2024,GZM,GLOBAL MD PORTFÖY DİNAMİK SERBEST (TL) FON,7.293755,"1,214,065.0",113,"8,855,092.22"
14912,16.01.2024,GZN,GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON,20.062701,"37,182,723.0","1,690","745,985,849.64"
14913,16.01.2024,GZO,GARANTİ PORTFÖY ÖZM SERBEST (DÖVİZ) ÖZEL FON,34.735528,"3,000,644.0",1,"104,228,953.76"
14914,16.01.2024,GZP,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU,2.863916,"199,917,676.0","3,433","572,547,381.26"
14915,16.01.2024,GZR,GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),6.18755,"24,421,342.0","2,324","151,108,282.35"
14916,16.01.2024,GZU,GARANTİ PORTFÖY EKE SERBEST (DÖVİZ) ÖZEL FON,34.924079,"6,829,649.0",2,"238,519,203.91"
14917,16.01.2024,GZV,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,4.08879,"24,767,170.0","2,107","101,267,754.46"
14918,16.01.2024,GZY,GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON,3.632028,"21,874,620.0","4,031","79,449,231.37"
14919,16.01.2024,GZZ,GARANTİ PORTFÖY FİNANS SEKTÖRÜ DEĞİŞKEN FON,3.222572,"11,400,804.0","1,379","36,739,914.82"
14920,16.01.2024,HAE,HSBC PORTFÖY AĞUSTOS 2024 SERBEST (DÖVİZ) FON,31.40625,"83,140,578.0","1,207","2,611,133,809.6"
14921,16.01.2024,HAG,GARANTİ PORTFÖY EKİM 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,33.360967,"2,367,607.0",19,"78,985,660.08"
14922,16.01.2024,HBF,HSBC PORTFÖY ALTIN FONU,15.410511,"53,029,411.0","6,171","817,210,335.6"
14923,16.01.2024,HBN,HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU,1.93086,"196,948,600.0","1,282","380,280,136.23"
14924,16.01.2024,HBU,HSBC PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.719311,"127,483,200.0","1,521","91,700,016.29"
14925,16.01.2024,HBV,HEDEF PORTFÖY DORUK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.591842,"44,348,332.0",50,"514,078,864.03"
14926,16.01.2024,HDA,HEDEF PORTFÖY DÖRDÜNCÜ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.164211,"837,472,913.0","1,962","974,995,404.8"
14927,16.01.2024,HDH,HEDEF PORTFÖY DOĞU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),404.148596,"2,498,490.0",47,"1,009,761,224.85"
14928,16.01.2024,HDJ,HEDEF PORTFÖY ARTI SERBEST (TL) FON,1.967017,"46,003,554.0",22,"90,489,766.1"
14929,16.01.2024,HDK,HEDEF PORTFÖY VEGA İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.248467,"28,656,675.0",302,"35,776,901.11"
14930,16.01.2024,HDS,HEDEF PORTFÖY SERBEST (TL) FON,5.244076,"86,468,320.0",13,"453,446,478.04"
14931,16.01.2024,HEH,HEDEF PORTFÖY ALGO EVEREST İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.084603,"290,204,825.0",18,"314,757,101.53"
14932,16.01.2024,HFA,HSBC PORTFÖY ALLİANZ SERBEST ÖZEL FON,1.593832,"515,915,441.0",1,"822,282,361.25"
14933,16.01.2024,HFI,HEDEF PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0,0.0
14934,16.01.2024,HFV,HSBC PYŞ ÜÇÜNCÜ SERBEST (DÖVİZ) FON,33.608532,"49,322,686.0",702,"1,657,663,084.55"
14935,16.01.2024,HGC,HSBC PORTFÖY MART 2025 SERBEST (DÖVİZ) FON,32.453553,"24,029,914.0",330,"779,856,082.71"
14936,16.01.2024,HGH,HEDEF PORTFÖY GÜNEŞ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.385432,"37,409,991.0",45,"89,238,978.86"
14937,16.01.2024,HGJ,HEDEF PORTFÖY GÜNEY SERBEST FON,0.0,0.0,0,0.0
14938,16.01.2024,HGM,HEDEF PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.589613,"20,782,825.0",956,"33,036,645.15"
14939,16.01.2024,HGT,AZİMUT PORTFÖY 15.0 SERBEST (DÖVİZ) FON,35.786996,"40,000.0",4,"1,431,479.83"
14940,16.01.2024,HGU,HSBC PORTFÖY GÜÇLÜ SERBEST ÖZEL FON,1.952716,"758,462,363.0",2,"1,481,061,221.0"
14941,16.01.2024,HGV,HEDEF PORTFÖY SENTİMENT SERBEST FON,2.208033,"9,192,633.0",19,"20,297,635.59"
14942,16.01.2024,HID,HEDEF PORTFÖY İKİNCİ DEĞİŞKEN FON,0.0,0.0,0,0.0
14943,16.01.2024,HII,HSBC PYŞ BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,1.733541,"329,367,203.0",1,"570,971,714.23"
14944,16.01.2024,HIM,HEDEF PORTFÖY İKİNCİ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.362366,"122,033,484.0",20,"166,254,227.78"
14945,16.01.2024,HIS,HEDEF PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.6692,"22,590,903.0",21,"37,708,726.64"
14946,16.01.2024,HJA,AZİMUT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),5.661091,"31,728,954.0",1,"179,620,491.35"
14947,16.01.2024,HJB,HEDEF PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.815252,"53,957,947.0","3,348","97,947,244.91"
14948,16.01.2024,HJJ,HEDEF PORTFÖY ASERVA SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0,0.0
14949,16.01.2024,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.804746,"368,788,930.0","30,371","1,771,937,061.78"
14950,16.01.2024,HKM,HEDEF PORTFÖY BAŞAK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),3.071868,"95,179,363.0","1,428","292,378,452.52"
14951,16.01.2024,HKP,HEDEF PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.314424,"134,005,367.0",179,"310,145,271.29"
14952,16.01.2024,HKR,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.298855,"634,394,232.0","1,547","1,458,380,258.71"
14953,16.01.2024,HKV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,206.84881,"6,968,844.0","37,473","1,441,497,088.75"
14954,16.01.2024,HLL,ZİRAAT PORTFÖY HALKBANK PARA PİYASASI (TL) FONU,0.125019,"67,855,508,077.0","973,485","8,483,227,434.69"
14955,16.01.2024,HLR,HEDEF PORTFÖY ADA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),65.482645,"21,465,559.0",48,"1,405,621,571.45"
14956,16.01.2024,HMC,HEDEF PORTFÖY EKİNOKS SERBEST (TL) FON,4.571911,"10,139,859.0",273,"46,358,535.01"
14957,16.01.2024,HME,HSBC PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,31.25495,"289,765,035.0","4,023","9,056,591,770.29"
14958,16.01.2024,HMG,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON),0.027794,"26,721,169,402.0",653,"742,677,520.82"
14959,16.01.2024,HMK,HEDEF PORTFÖY EGE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),169.249942,"2,235,026.0",179,"378,278,021.87"
14960,16.01.2024,HMR,HEDEF PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.0,0.0,0,0.0
14961,16.01.2024,HMS,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.052038,"5,390,820,658.0","1,968","280,527,880.42"
14962,16.01.2024,HMT,AZİMUT PORTFÖY 12.0 SERBEST FON,3.490229,"81,098,739.0",8,"283,053,198.35"
14963,16.01.2024,HMV,HEDEF PORTFÖY MAVİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),7.073544,"40,653,499.0",15,"287,564,300.59"
14964,16.01.2024,HNN,GARANTİ PORTFÖY OCAK 2023 SERBEST(DÖVİZ-ABD DOLARI) FON,0.0,0.0,0,0.01
14965,16.01.2024,HNS,HSBC PORTFÖY NİSAN 2024 SERBEST (DÖVİZ) FON,31.190235,"65,380,835.0",985,"2,039,243,586.36"
14966,16.01.2024,HOA,HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,0.07938,"3,381,231,606.0","2,293","268,403,795.82"
14967,16.01.2024,HOM,DENİZ PORTFÖY HOM SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,1,0.0
14968,16.01.2024,HOY,HSBC PORTFÖY YABANCI BYF FON SEPETI,0.169095,"7,422,069,609.0","3,510","1,255,036,120.24"
14969,16.01.2024,HP3,HEDEF PORTFÖY LİDYA SERBEST (DÖVİZ) FON,32.187896,"3,737,903.0",21,"120,315,231.22"
14970,16.01.2024,HPC,ZİRAAT PORTFÖY HEDEF SERBEST ÖZEL FON,4.70176,"3,683,453,434.0",8,"17,318,714,975.09"
